year,ncessch,school_id,school_name,leaid,lea_name,state_leaid,seasch,street_mailing,city_mailing,state_mailing,zip_mailing,street_location,city_location,state_location,zip_location,phone,fips,latitude,longitude,csa,cbsa,urban_centric_locale,county_code,school_level,school_type,school_status,lowest_grade_offered,highest_grade_offered,bureau_indian_education,title_i_status,title_i_eligible,title_i_schoolwide,charter,magnet,shared_time,virtual,teachers_fte,free_lunch,reduced_price_lunch,free_or_reduced_price_lunch,elem_cedp,high_cedp,middle_cedp,ungrade_cedp,enrollment,state_leg_district_lower,state_leg_district_upper,ncessch_num,congress_district_id,direct_certification,lunch_program,frl_rate,student_teacher_ratio
2022,370297002891,3702891,J.V. Washam Elementary,3702970,Charlotte-Mecklenburg Schools,NC-600,600-433,9611 Westmoreland Rd,Cornelius,NC,28031,9611 Westmoreland Rd,Cornelius,NC,28031,(980)343-1071,37,35.4665,-80.868,172,16740,21,37119,1,1,1,0.0,5.0,,,,,0,,0.0,0.0,52.0,126.0,0.0,126.0,1,0,0,0,810.0,37098,37041,370297002891,3712,,1.0,0.15555555555555556,15.576923076923077
2022,370297002910,3702910,Ardrey Kell High School,3702970,Charlotte-Mecklenburg Schools,NC-600,600-302,10220 Ardrey Kell Road,Charlotte,NC,28277,10220 Ardrey Kell Road,Charlotte,NC,28277,(980)343-0860,37,35.02999,-80.82665,172,16740,11,37119,3,1,1,9.0,12.0,,,,,0,,0.0,0.0,166.0,348.0,0.0,348.0,0,1,0,0,3529.0,37105,37041,370297002910,3712,,1.0,0.09861150467554548,21.259036144578314
2022,370297003000,3703000,Cato Middle College High School,3702970,Charlotte-Mecklenburg Schools,NC-600,600-334,PO Box 35009,Charlotte,NC,28235,8120 Grier Rd   Suite 171-B,Charlotte,NC,28215,(980)343-1452,37,35.2649,-80.7312,172,16740,11,37119,3,1,1,11.0,13.0,,,,,0,,0.0,0.0,4.0,68.0,0.0,68.0,0,0,0,1,201.0,37099,37040,370297003000,3712,,1.0,0.3383084577114428,50.25
2022,370297003018,3703018,Whitewater Academy,3702970,Charlotte-Mecklenburg Schools,NC-600,600-318,11600 White Rapids Rd,Charlotte,NC,28214,11600 White Rapids Rd,Charlotte,NC,28214,(980)343-0003,37,35.283354,-80.990404,172,16740,41,37119,1,1,1,-1.0,5.0,,,,,0,,0.0,0.0,47.0,790.0,0.0,790.0,1,0,0,0,793.0,37101,37041,370297003018,3712,,1.0,0.9962168978562421,16.872340425531913
2022,370297003023,3703023,Barnette Elementary,3702970,Charlotte-Mecklenburg Schools,NC-600,600-328,13659 Beatties Ford Rd,Huntersville,NC,28078,13659 Beatties Ford Rd,Huntersville,NC,28078,(980)343-0372,37,35.3998,-80.9249,172,16740,41,37119,1,1,1,-1.0,5.0,,,,,0,,0.0,0.0,39.0,191.0,0.0,191.0,1,0,0,0,750.0,37107,37041,370297003023,3712,,1.0,0.25466666666666665,19.23076923076923
2022,370297003026,3703026,Ballantyne Elementary,3702970,Charlotte-Mecklenburg Schools,NC-600,600-437,15425 Scholastic Dr,Charlotte,NC,28277,15425 Scholastic Dr,Charlotte,NC,28277,(980)343-0413,37,35.037348,-80.856091,172,16740,11,37119,1,1,1,0.0,5.0,,,,,0,,0.0,0.0,53.0,162.0,0.0,162.0,1,0,0,0,925.0,37105,37041,370297003026,3712,,1.0,0.17513513513513512,17.452830188679247
2022,370297003032,3703032,Polo Ridge Elementary,3702970,Charlotte-Mecklenburg Schools,NC-600,600-392,11830 Tom Short Rd,Charlotte,NC,28277,11830 Tom Short Rd,Charlotte,NC,28277,(980)343-0749,37,35.0469,-80.7951,172,16740,11,37119,1,1,1,0.0,5.0,,,,,0,,0.0,0.0,37.0,69.0,0.0,69.0,1,0,0,0,598.0,37105,37039,370297003032,3709,,1.0,0.11538461538461539,16.16216216216216
2022,370297003034,3703034,Croft Community School,3702970,Charlotte-Mecklenburg Schools,NC-600,600-418,4911 Hucks Rd,Charlotte,NC,28269,4911 Hucks Rd,Charlotte,NC,28269,(980)343-0370,37,35.3465,-80.8047,172,16740,11,37119,1,1,1,-1.0,5.0,,,,,0,,0.0,0.0,27.0,221.0,0.0,221.0,1,0,0,0,393.0,37107,37038,370297003034,3712,,1.0,0.5623409669211196,14.555555555555555
2022,370297003042,3703042,Military and Global Leadership,3702970,Charlotte-Mecklenburg Schools,NC-600,600-364,1411 Hawthorne Lane Ste A,Charlotte,NC,28205,1411 Hawthorne Lane Ste A,Charlotte,NC,28205,(980)343-6011,37,35.22846,-80.814761,172,16740,11,37119,3,1,1,9.0,12.0,,,,,0,,0.0,0.0,11.0,75.0,0.0,75.0,0,1,0,0,162.0,37102,37037,370297003042,3712,,1.0,0.46296296296296297,14.727272727272727
2022,370297003103,3703103,Berewick Elementary,3702970,Charlotte-Mecklenburg Schools,NC-600,600-369,5910 Dixie River Rd,Charlotte,NC,28278,5910 Dixie River Rd,Charlotte,NC,28278,(980)344-1010,37,35.1739,-80.9788,172,16740,41,37119,1,1,1,-1.0,5.0,,,,,0,,0.0,0.0,40.0,342.0,0.0,342.0,1,0,0,0,702.0,37088,37041,370297003103,3712,,1.0,0.48717948717948717,17.55
2022,370297003121,3703121,Ridge Road Middle,3702970,Charlotte-Mecklenburg Schools,NC-600,600-518,7260 Highland Creek Pkwy,Charlotte,NC,28269,7260 Highland Creek Pkwy,Charlotte,NC,28269,(980)344-3410,37,35.3762,-80.7627,172,16740,11,37119,2,1,1,6.0,8.0,,,,,0,,0.0,0.0,48.0,549.0,0.0,549.0,0,0,1,0,999.0,37106,37038,370297003121,3712,,1.0,0.5495495495495496,20.8125
2022,370297003123,3703123,River Gate Elementary,3702970,Charlotte-Mecklenburg Schools,NC-600,600-590,15340 Smith Rd,Charlotte,NC,28273,15340 Smith Rd,Charlotte,NC,28273,(980)344-1000,37,35.0875,-80.9772,172,16740,11,37119,1,1,1,0.0,5.0,,,,,0,,0.0,0.0,40.0,284.0,0.0,284.0,1,0,0,0,701.0,37092,37041,370297003123,3712,,1.0,0.4051355206847361,17.525
2022,370297003128,3703128,River Oaks Academy,3702970,Charlotte-Mecklenburg Schools,NC-600,600-463,1015 Mt Holly-Huntersville Rd,Charlotte,NC,28214,1015 Mt Holly-Huntersville Rd,Charlotte,NC,28214,(980)344-1020,37,35.3083,-80.9786,172,16740,11,37119,1,1,1,-1.0,5.0,,,,,0,,0.0,0.0,28.0,360.0,0.0,360.0,1,0,0,0,609.0,37101,37038,370297003128,3712,,1.0,0.5911330049261084,21.75
2022,370297003131,3703131,Stoney Creek Elementary,3702970,Charlotte-Mecklenburg Schools,NC-600,600-521,14015 Mallard Roost Rd,Charlotte,NC,28262,14015 Mallard Roost Rd,Charlotte,NC,28262,(980)344-1030,37,35.3483,-80.7253,172,16740,21,37119,1,1,1,0.0,5.0,,,,,0,,0.0,0.0,40.0,740.0,0.0,740.0,1,0,0,0,743.0,37106,37038,370297003131,3712,,1.0,0.9959623149394348,18.575
2022,370297003146,3703146,Whitewater Middle,3702970,Charlotte-Mecklenburg Schools,NC-600,600-317,10201 Running Rapids Rd,Charlotte,NC,28214,10201 Running Rapids Rd,Charlotte,NC,28214,(980)344-3400,37,35.283355,-80.992153,172,16740,41,37119,2,1,1,6.0,8.0,,,,,0,,0.0,0.0,45.0,705.0,0.0,705.0,0,0,1,0,708.0,37101,37041,370297003146,3712,,1.0,0.9957627118644068,15.733333333333333
2022,370297003172,3703172,Dilworth Elementary School: Latta Campus,3702970,Charlotte-Mecklenburg Schools,NC-600,600-367,405 E. Park Ave,Charlotte,NC,28203,405 E. Park Ave,Charlotte,NC,28203,(980)343-2240,37,35.2114,-80.8516,172,16740,11,37119,1,1,1,3.0,5.0,,,,,0,,0.0,0.0,18.0,49.0,0.0,49.0,1,0,0,0,291.0,37088,37037,370297003172,3712,,1.0,0.16838487972508592,16.166666666666668
2022,370297003173,3703173,Rocky River High School,3702970,Charlotte-Mecklenburg Schools,NC-600,600-457,10505 Clear Creek Commerce Dr,Mint Hill,NC,28227,10505 Clear Creek Commerce Dr,Mint Hill,NC,28227,(980)344-0409,37,35.214252,-80.640044,172,16740,21,37119,3,1,1,9.0,12.0,,,,,0,,0.0,0.0,82.0,860.0,0.0,860.0,0,1,0,0,1643.0,37103,37039,370297003173,3709,,1.0,0.5234327449786975,20.036585365853657
2022,370297003175,3703175,William Amos Hough High,3702970,Charlotte-Mecklenburg Schools,NC-600,600-312,12420 Bailey Rd,Cornelius,NC,28031,12420 Bailey Rd,Cornelius,NC,28031,(980)344-0514,37,35.468143,-80.828093,172,16740,41,37119,3,1,1,9.0,12.0,,,,,0,,0.0,0.0,116.0,360.0,0.0,360.0,0,1,0,0,2518.0,37098,37041,370297003175,3712,,1.0,0.14297061159650518,21.70689655172414
2022,370297003245,3703245,Garinger High School,3702970,Charlotte-Mecklenburg Schools,NC-600,600-397,1100 Eastway Dr,Charlotte,NC,28205,1100 Eastway Dr,Charlotte,NC,28205,(980)343-6450,37,35.2411,-80.7829,172,16740,11,37119,3,1,1,9.0,12.0,,,,,0,,0.0,0.0,98.0,1674.0,0.0,1674.0,0,1,0,0,1677.0,37102,37037,370297003245,3712,,1.0,0.998211091234347,17.112244897959183
2022,370297003273,3703273,Grand Oak Elementary,3702970,Charlotte-Mecklenburg Schools,NC-600,600-558,15410 Stumptown Rd,Huntersville,NC,28078,15410 Stumptown Rd,Huntersville,NC,28078,(980)343-2063,37,35.426503,-80.87198,172,16740,21,37119,1,1,1,0.0,5.0,,,,,0,,0.0,0.0,33.0,73.0,0.0,73.0,1,0,0,0,479.0,37098,37041,370297003273,3712,,1.0,0.1524008350730689,14.515151515151516
2022,370297003310,3703310,Palisades Park Elementary,3702970,Charlotte-Mecklenburg Schools,NC-600,600-493,15321 York Rd,Charlotte,NC,28278,15321 York Rd,Charlotte,NC,28278,(980)343-9895,37,35.0936,-81.0259,172,16740,41,37119,1,1,1,0.0,5.0,,,,,0,,0.0,0.0,50.0,265.0,0.0,265.0,1,0,0,0,901.0,37092,37041,370297003310,3712,,1.0,0.29411764705882354,18.02
2022,370297003311,3703311,Trillium Springs Montessori,3702970,Charlotte-Mecklenburg Schools,NC-600,600-435,9213 Beatties Ford Rd,Huntersville,NC,28078,9213 Beatties Ford Rd,Huntersville,NC,28078,(980)343-9442,37,35.3495,-80.8908,172,16740,21,37119,1,1,1,-1.0,6.0,,,,,0,,0.0,0.0,14.0,46.0,0.0,46.0,1,0,0,0,210.0,37107,37041,370297003311,3712,,1.0,0.21904761904761905,15.0
2022,370297003313,3703313,Harper Middle College High,3702970,Charlotte-Mecklenburg Schools,NC-600,600-404,PO Box 35009,Charlotte,NC,28235,315 W Hebron St,Charlotte,NC,28273,(980)343-0012,37,35.1296,-80.8956,172,16740,11,37119,3,1,1,11.0,13.0,,,,,0,,0.0,0.0,3.0,30.0,0.0,30.0,0,0,0,1,171.0,37092,37037,370297003313,3712,,1.0,0.17543859649122806,57.0
2022,370297003315,3703315,Char Eng Early College-UNCC,3702970,Charlotte-Mecklenburg Schools,NC-600,600-567,9000 Robert Snyder Rd,Charlotte,NC,28262,9000 Robert Snyder Rd,Charlotte,NC,28262,(980)343-9898,37,35.308908,-80.744073,172,16740,11,37119,3,1,1,9.0,13.0,,,,,0,,0.0,0.0,14.0,74.0,0.0,74.0,0,0,0,1,300.0,37106,37038,370297003315,3712,,1.0,0.24666666666666667,21.428571428571427
2022,370297003318,3703318,Levine Middle College High Sch,3702970,Charlotte-Mecklenburg Schools,NC-600,600-443,P O Box 35009,Mathews,NC,28235,2800 Campus Ridge Rd,Matthews,NC,28105,(980)343-9437,37,35.10741,-80.692786,172,16740,21,37119,3,1,1,11.0,13.0,,,,,0,,0.0,0.0,5.0,31.0,0.0,31.0,0,0,0,1,224.0,37103,37039,370297003318,3709,,1.0,0.13839285714285715,44.8
2022,370297003356,3703356,Starmount Academy of Excellence,3702970,Charlotte-Mecklenburg Schools,NC-600,600-545,1600 Brookdale Ave,Charlotte,NC,28210,1600 Brookdale Ave,Charlotte,NC,28210,(980)343-3630,37,35.140021,-80.870705,172,16740,11,37119,1,1,1,-1.0,5.0,,,,,0,,0.0,0.0,32.0,225.0,0.0,225.0,1,0,0,0,458.0,37092,37037,370297003356,3712,,1.0,0.4912663755458515,14.3125
2022,370297003363,3703363,Lawrence Orr Elementary,3702970,Charlotte-Mecklenburg Schools,NC-600,600-408,4835 Shamrock Dr,Charlotte,NC,28215,4835 Shamrock Dr,Charlotte,NC,28215,(980)343-9919,37,35.225991,-80.743914,172,16740,11,37119,1,1,1,-1.0,5.0,,,,,0,,0.0,0.0,40.0,721.0,0.0,721.0,1,0,0,0,724.0,37099,37040,370297003363,3712,,1.0,0.9958563535911602,18.1
2022,370297003368,3703368,Oakhurst STEAM Academy,3702970,Charlotte-Mecklenburg Schools,NC-600,600-484,4511 Monroe Rd,Charlotte,NC,28205,4511 Monroe Rd,Charlotte,NC,28205,(980)343-6482,37,35.195032,-80.783729,172,16740,11,37119,1,1,1,0.0,5.0,,,,,0,,0.0,0.0,35.0,559.0,0.0,559.0,1,0,0,0,567.0,37100,37040,370297003368,3712,,1.0,0.9858906525573192,16.2
2022,370297003369,3703369,Parkside Elementary,3702970,Charlotte-Mecklenburg Schools,NC-600,600-409,2945 Johnston-Oehler Rd,Charlotte,NC,28269,2945 Johnston-Oehler Rd,Charlotte,NC,28269,(980)343-9915,37,35.360772,-80.760935,172,16740,11,37119,1,1,1,-1.0,5.0,,,,,0,,0.0,0.0,27.0,213.0,0.0,213.0,1,0,0,0,387.0,37106,37038,370297003369,3712,,1.0,0.5503875968992248,14.333333333333334
2022,370297003405,3703405,Charlotte-Mecklenburg Virtual School,3702970,Charlotte-Mecklenburg Schools,NC-600,600-499,1900 Newcastle St,Charlotte,NC,28216,1900 Newcastle St,Charlotte,NC,28216,(980)343-3066,37,35.258941,-80.842213,172,16740,11,37119,4,1,1,4.0,12.0,,,,,0,,0.0,1.0,75.0,693.0,0.0,693.0,1,1,1,0,1347.0,37107,37038,370297003405,3712,,1.0,0.5144766146993318,17.96
2022,370297003416,3703416,Williams Secondary Montessori,3702970,Charlotte-Mecklenburg Schools,NC-600,600-582,2400 Carmine St,Charlotte,NC,28206,2400 Carmine St,Charlotte,NC,28206,(980)343-0040,37,35.266666,-80.841373,172,16740,11,37119,3,1,1,7.0,12.0,,,,,0,,0.0,0.0,22.0,43.0,0.0,43.0,0,1,1,0,373.0,37102,37038,370297003416,3712,,1.0,0.11528150134048257,16.954545454545453
2022,370297003417,3703417,Renaissance West STEAM Academy,3702970,Charlotte-Mecklenburg Schools,NC-600,600-515,3241 New Renaissance Way,Charlotte,NC,28208,3241 New Renaissance Way,Charlotte,NC,28208,(980)343-0049,37,35.207655,-80.920803,172,16740,11,37119,1,1,1,-1.0,8.0,,,,,0,,0.0,0.0,58.0,702.0,0.0,702.0,1,0,1,0,705.0,37088,37037,370297003417,3712,,1.0,0.9957446808510638,12.155172413793103
2022,370297003418,3703418,Charlotte Teacher Early College,3702970,Charlotte-Mecklenburg Schools,NC-600,600-569,9000 Robert D. Snyder Rd,Charlotte,NC,28262,9000 Robert D. Snyder Rd,Charlotte,NC,28262,(980)343-9898,37,35.308908,-80.744073,172,16740,11,37119,3,1,1,9.0,13.0,,,,,0,,0.0,0.0,5.0,66.0,0.0,66.0,0,0,0,1,207.0,37106,37038,370297003418,3712,,1.0,0.3188405797101449,41.4
2022,370297003419,3703419,Vaughan Academy of Technology,3702970,Charlotte-Mecklenburg Schools,NC-600,600-475,8601 Old Concord Rd,Charlotte,NC,28213,8601 Old Concord Rd,Charlotte,NC,28213,(980)343-0030,37,35.285612,-80.733883,172,16740,11,37119,1,1,1,0.0,5.0,,,,,0,,0.0,0.0,19.0,146.0,0.0,146.0,1,0,0,0,331.0,37106,37040,370297003419,3712,,1.0,0.44108761329305135,17.42105263157895
2022,370297003420,3703420,Marie G Davis School,3702970,Charlotte-Mecklenburg Schools,NC-600,600-366,3351 Griffith St,Charlotte,NC,28203,3351 Griffith St,Charlotte,NC,28203,(980)343-0006,37,35.202144,-80.876499,172,16740,11,37119,1,1,1,0.0,8.0,,,,,0,,0.0,0.0,25.0,352.0,0.0,352.0,1,0,1,0,355.0,37088,37037,370297003420,3712,,1.0,0.9915492957746479,14.2
2022,370297003421,3703421,Merancas Middle College-CPCC,3702970,Charlotte-Mecklenburg Schools,NC-600,600-594,12010 Verhoeff Dr,Huntersville,NC,28078,12010 Verhoeff Dr,Huntersville,NC,28078,(980)343-0035,37,35.393407,-80.840844,172,16740,21,37119,3,1,1,11.0,13.0,,,,,0,,0.0,0.0,4.0,44.0,0.0,44.0,0,0,0,1,202.0,37098,37041,370297003421,3712,,1.0,0.21782178217821782,50.5
2022,370297003466,3703466,Villa Heights Elementary,3702970,Charlotte-Mecklenburg Schools,NC-600,600-593,800 Everett Place,Charlotte,NC,28205,800 Everett Place,Charlotte,NC,28205,(980)343-3666,37,35.236843,-80.812768,172,16740,11,37119,1,1,1,0.0,5.0,,,,,0,,0.0,0.0,12.0,127.0,0.0,127.0,1,0,0,0,130.0,37102,37037,370297003466,3712,,1.0,0.9769230769230769,10.833333333333334
2022,370297003467,3703467,Charlotte East Language Academy,3702970,Charlotte-Mecklenburg Schools,NC-600,600-303,6108 Wilora Lake Rd,Charlotte,NC,28212,6108 Wilora Lake Rd,Charlotte,NC,28212,(980)343-0380,37,35.209308,-80.747764,172,16740,11,37119,1,1,1,0.0,8.0,,,,,0,,0.0,0.0,62.0,763.0,0.0,763.0,1,0,1,0,766.0,37099,37040,370297003467,3712,,1.0,0.9960835509138382,12.35483870967742
2022,370297003468,3703468,Wilson STEM Academy,3702970,Charlotte-Mecklenburg Schools,NC-600,600-583,7020 Tuckaseegee Rd,Charlotte,NC,28214,7020 Tuckaseegee Rd,Charlotte,NC,28214,(980)343-6070,37,35.249377,-80.945873,172,16740,11,37119,2,1,1,6.0,8.0,,,,,0,,0.0,0.0,29.0,364.0,0.0,364.0,0,0,1,0,367.0,37088,37038,370297003468,3712,,1.0,0.9918256130790191,12.655172413793103
2022,370297003517,3703517,Rea Farms STEAM Academy,3702970,Charlotte-Mecklenburg Schools,NC-600,600-304,11532 Golf Links Drive,Charlotte,NC,28277,11532 Golf Links Drive,Charlotte,NC,28277,(980)343-0723,37,35.054867,-80.779535,172,16740,11,37119,1,1,1,0.0,8.0,,,,,0,,0.0,0.0,65.0,116.0,0.0,116.0,1,0,1,0,1109.0,37105,37039,370297003517,3709,,1.0,0.10459873760144274,17.06153846153846
2022,370297003557,3703557,North Academy of World Languages,3702970,Charlotte-Mecklenburg Schools,NC-600,600-306,12201 Hambright Rd,Huntersville,NC,28078,12201 Hambright Rd,Huntersville,NC,28078,(980)343-0743,37,35.377981,-80.834737,172,16740,41,37119,1,1,1,0.0,8.0,,,,,0,,0.0,0.0,44.0,196.0,0.0,196.0,1,0,1,0,617.0,37098,37041,370297003557,3712,,1.0,0.31766612641815234,14.022727272727273
2022,370297003558,3703558,South Pine Academy,3702970,Charlotte-Mecklenburg Schools,NC-600,600-483,2541 Sandy Porter Rd,Charlotte,NC,28273,2541 Sandy Porter Rd,Charlotte,NC,28273,(980)343-0765,37,35.136558,-80.943681,172,16740,11,37119,1,1,1,-1.0,5.0,,,,,0,,0.0,0.0,39.0,340.0,0.0,340.0,1,0,0,0,653.0,37092,37037,370297003558,3712,,1.0,0.5206738131699847,16.743589743589745
2022,370297003611,3703611,Charlotte-Mecklenburg Virtual Elementary,3702970,Charlotte-Mecklenburg Schools,NC-600,600-321,7030 Nations Ford Rd,Charlotte,NC,28217,7030 Nations Ford Rd,Charlotte,NC,28217,(980)343-0736,37,35.155297,-80.900227,172,16740,11,37119,-1,1,2,,,,,,,0,,,,,,,,0,1,0,1,,37092,37037,370297003611,3712,,,,
2022,370297003612,3703612,Charlotte-Mecklenburg Virtual Middle,3702970,Charlotte-Mecklenburg Schools,NC-600,600-323,7030 Nations Ford Rd,Charlotte,NC,28217,7030 Nations Ford Rd,Charlotte,NC,28217,(980)343-0742,37,35.155297,-80.900227,172,16740,11,37119,-1,1,2,,,,,,,0,,,,,,,,0,1,0,1,,37092,37037,370297003612,3712,,,,
2022,370297003622,3703622,Palisades High School,3702970,Charlotte-Mecklenburg Schools,NC-600,600-327,15221 York Road,Charlotte,NC,28278,15221 York Road,Charlotte,NC,28278,(980)343-0878,37,35.091529,-81.020857,172,16740,41,37119,7,1,3,9.0,11.0,,,,,0,,0.0,0.0,68.0,564.0,0.0,564.0,0,1,0,0,1615.0,37092,37041,370297003622,3712,,1.0,0.3492260061919505,23.75
2022,370297003623,3703623,Mint Hill Elementary School,3702970,Charlotte-Mecklenburg Schools,NC-600,600-595,11615 Idlewild Road,Matthews,NC,28105,11615 Idlewild Road,Matthews,NC,28105,(980)343-0926,37,35.15078,-80.698415,172,16740,21,37119,1,1,3,0.0,4.0,,,,,0,,0.0,0.0,39.0,265.0,0.0,265.0,1,0,0,0,530.0,37103,37039,370297003623,3709,,1.0,0.5,13.58974358974359
2022,370297003648,3703648,Elon Park Relief,3702970,Charlotte-Mecklenburg Schools,NC-600,600-387,11000 Beau Riley Rd,Charlotte,NC,28277,11000 Beau Riley Rd,Charlotte,NC,28277,(980)343-6270,37,35.027388,-80.827475,172,16740,11,37119,-1,1,7,,,,,,,0,,,,,,,,0,1,0,1,,37105,37041,370297003648,3712,,,,
2022,370297003649,3703649,Grier Relief,3702970,Charlotte-Mecklenburg Schools,NC-600,600-425,7515 The Plaza,Charlotte,NC,28215,7515 The Plaza,Charlotte,NC,28215,(980)343-6270,37,35.259812,-80.732648,172,16740,11,37119,-1,1,7,,,,,,,0,,,,,,,,0,1,0,1,,37099,37040,370297003649,3712,,,,
2022,370297003650,3703650,Winterfield Relief,3702970,Charlotte-Mecklenburg Schools,NC-600,600-596,5832 Farm Pond Lane,Charlotte,NC,28212,5832 Farm Pond Lane,Charlotte,NC,28212,(980)343-6270,37,35.198045,-80.740069,172,16740,11,37119,-1,1,7,,,,,,,0,,,,,,,,0,1,0,1,,37100,37040,370297003650,3712,,,,
2022,370297003651,3703651,CTE/PACE,3702970,Charlotte-Mecklenburg Schools,NC-600,600-597,7030 Nations Ford Rd,Charlotte,NC,28217,7030 Nations Ford Rd,Charlotte,NC,28217,(980)343-6270,37,35.155297,-80.900227,172,16740,11,37119,-1,3,7,,,,,,,0,,,,,,,,0,1,0,1,,37092,37037,370297003651,3712,,,,
2022,370300001292,3701292,Bowman Middle,3703000,Mitchell County Schools,NC-610,610-302,PO Box 46,Bakersville,NC,28705,410 S Mitchell Avenue,Bakersville,NC,28705,(828)766-3370,37,36.01024,-82.15545,-2,-2,42,37121,2,1,1,5.0,8.0,,,,,0,,0.0,0.0,14.0,111.0,13.0,124.0,0,0,1,0,202.0,37085,37047,370300001292,3711,,1.0,0.6138613861386139,14.428571428571429
2022,370300001294,3701294,Deyton Elementary,3703000,Mitchell County Schools,NC-610,610-310,308 Harris Street,Spruce Pine,NC,28777,308 Harris Street,Spruce Pine,NC,28777,(828)766-2070,37,35.9096,-82.0882,-2,-2,32,37121,1,1,1,3.0,5.0,,,,,0,,0.0,0.0,15.0,129.0,9.0,138.0,1,0,0,0,219.0,37085,37047,370300001294,3711,,1.0,0.6301369863013698,14.6
2022,370300001295,3701295,Gouge Elementary,3703000,Mitchell County Schools,NC-610,610-320,134 Laurel Street,Bakersville,NC,28705,134 Laurel Street,Bakersville,NC,28705,(828)766-2260,37,36.012998,-82.151924,-2,-2,42,37121,1,1,1,0.0,4.0,,,,,0,,0.0,0.0,19.0,134.0,10.0,144.0,1,0,0,0,227.0,37085,37047,370300001295,3711,,1.0,0.6343612334801763,11.947368421052632
2022,370300001296,3701296,Harris Middle,3703000,Mitchell County Schools,NC-610,610-326,121 Harris Street,Spruce Pine,NC,28777,121 Harris Street,Spruce Pine,NC,28777,(828)766-3340,37,35.9095,-82.0849,-2,-2,41,37121,2,1,1,6.0,8.0,,,,,0,,0.0,0.0,17.0,136.0,12.0,148.0,0,0,1,0,236.0,37085,37047,370300001296,3711,,1.0,0.6271186440677966,13.882352941176471
2022,370300001297,3701297,Mitchell High,3703000,Mitchell County Schools,NC-610,610-334,416 Ledger School Rd,Bakersville,NC,28705,416 Ledger School Rd,Bakersville,NC,28705,(828)766-3400,37,35.9709,-82.1174,-2,-2,42,37121,3,1,1,9.0,12.0,,,,,0,,0.0,0.0,36.0,231.0,18.0,249.0,0,1,0,0,497.0,37085,37047,370300001297,3711,,1.0,0.5010060362173038,13.805555555555555
2022,370300002531,3702531,Greenlee Primary,3703000,Mitchell County Schools,NC-610,610-322,2206 Carters Ridge Road,Spruce Pine,NC,28777,2206 Carters Ridge Road,Spruce Pine,NC,28777,(828)766-9562,37,35.8843,-82.0532,-2,-2,41,37121,1,1,1,0.0,2.0,,,,,0,,0.0,0.0,17.0,122.0,10.0,132.0,1,0,0,0,222.0,37085,37047,370300002531,3711,,1.0,0.5945945945945946,13.058823529411764
2022,370300003137,3703137,Mayland Early College,3703000,Mitchell County Schools,NC-610,610-332,PO Box 547,Spruce Pine,NC,28777,264 Mayland Dr,Spruce Pine,NC,28777,(828)766-2590,37,35.9344,-82.01683,-2,-2,32,37011,3,1,1,9.0,13.0,,,,,0,,0.0,0.0,5.0,42.0,5.0,47.0,0,0,0,1,119.0,37085,37046,370300003137,3705,,1.0,0.3949579831932773,23.8
2022,370306001306,3701306,Candor Elementary,3703060,Montgomery County Schools,NC-620,620-312,414 S Main,Candor,NC,27229,414 S Main,Candor,NC,27229,(910)974-4582,37,35.2899,-79.7471,-2,-2,42,37123,1,1,1,-1.0,5.0,,,,,0,,0.0,0.0,21.0,342.0,17.0,359.0,1,0,0,0,374.0,37066,37029,370306001306,3708,,1.0,0.9598930481283422,17.80952380952381
2022,370306001310,3701310,Mount Gilead Elementary,3703060,Montgomery County Schools,NC-620,620-324,100 School Street,Mount Gilead,NC,27306,100 School Street,Mount Gilead,NC,27306,(910)439-5411,37,35.2128,-80.0042,-2,-2,42,37123,1,1,1,-1.0,5.0,,,,,0,,0.0,0.0,13.0,176.0,10.0,186.0,1,0,0,0,213.0,37066,37029,370306001310,3708,,1.0,0.8732394366197183,16.384615384615383
2022,370306001312,3701312,Troy Elementary,3703060,Montgomery County Schools,NC-620,620-336,310 N Russell St,Troy,NC,27371,310 N Russell St,Troy,NC,27371,(910)576-3651,37,35.3617,-79.8903,-2,-2,41,37123,1,1,1,-1.0,2.0,,,,,0,,0.0,0.0,16.0,193.0,26.0,219.0,1,0,0,0,287.0,37066,37029,370306001312,3708,,1.0,0.7630662020905923,17.9375
2022,370306002099,3702099,Star Elementary,3703060,Montgomery County Schools,NC-620,620-334,302 S Main Street,Star,NC,27356,302 S Main Street,Star,NC,27356,(910)428-4333,37,35.3961,-79.7835,-2,-2,32,37123,1,1,1,-1.0,5.0,,,,,0,,0.0,0.0,18.0,204.0,14.0,218.0,1,0,0,0,283.0,37066,37029,370306002099,3708,,1.0,0.7703180212014135,15.722222222222221
2022,370306002267,3702267,East Middle,3703060,Montgomery County Schools,NC-620,620-314,130 Merlin's Maze,Biscoe,NC,27209,130 Merlin's Maze,Biscoe,NC,27209,(910)428-3278,37,35.336876,-79.773717,-2,-2,41,37123,2,1,1,6.0,8.0,,,,,0,,0.0,0.0,27.0,344.0,40.0,384.0,0,0,1,0,451.0,37066,37029,370306002267,3708,,1.0,0.8514412416851441,16.703703703703702
